entreprises,nb_etoiles,commentaires,dates_comment,Sentiment,pas,aucune,remboursement,bien,rapide,qualité,jours,recommande,parfait,bémol,réveil,déchiré,médiocre,toujours,déçus,top,disant,récupéré,meuble,assemblage,conforme,similaire,jamais,confortable,écrase,faut,maintient,compenser,catastrophique,arrivait,chers,cher,non,auparavant,tiroirs,promettez,véritable,déçue,réglables,table,aime,couturesconvenaient,convenaient,semaines,merci,fond,larronde,tiendra,local,insatisfait,réalistes,ressentons,louange,attends,express,dommage,sommaire,ressors,tissus,invérifiables,dérouler,différents,lenteur,débitée,commande,peine,pendant,très,mois,car,peu,nouvelle,mauvaise,donc,bois,rembourser,attentes,service client,livraison rapide,très bien,très bon,bonne qualité,qualité prix,rapport qualité,très bonne,très satisfaite,produit conforme,conforme description,délai livraison,bon rapport,très satisfait,très confortable,conforme attentes,très rapide,rapport qualité prix,bon rapport qualité,très bonne qualité,livraison très rapide,très bon matelas,service après vente,matelas très confortable,très bon produit,très bon rapport,ivraison rapide produit,plus mal dos,produit conforme attente,livraison rapide matelas,matelas conforme description,matelas très bonne,excellent rapport qualité,jours plus tard,service client très,bon rapport qualité prix,très bon rapport qualité,matelas très bonne qualité,excellent rapport qualité prix,rapport qualité prix livraison,livraison rapide produit conforme,tout très bien passé,impossible joindre service client,qualité prix livraison rapide,livraison très rapide matelas,rapport qualité prix recommande,produit très bien emballé,délai livraison peu long
mello-matelas.fr,5,"Le suivi de la livraison (à l'origine assuré par un transporteur privé), a  été efficace et rapide. Bravo au service client de Mello",22 mars 2023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,Un vrai nid pour dormir ! Plus de douleur de dos et un sommeil d'un trait même quand on bouge la nuit,08 mars 2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,Super satisfaite de l'achat. Produits de qualité (matelas et surmatelas) et de fabrication française. Excellent service et suivi. Expedition rapide. Je recommande ! Merci Mello,11 août 2022,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,1,"Problème de dimension de matelas.J ai commandé 2 sur matelas duo chez vous . Tout d abord un seul est arrivé, il a fallu faire des recherches, pour se rendre compte que le deuxième n avait effectivement pas été livré !!! Un geste commercial de 20 euros a été effectué, sans que je ne demande quoique ce soit , j ai trouvé cela très professionnel.J ai emménagé mon logement quelques temps après la réception du 2 eme et je me rends compte que celui-ci n est pas à bonne dimension ( 140 au lieu de 160cm )Cela dure depuis Pratiquement 15 jours , je vous appel   Tous les jours et je ne parle pas des mails !!!!!!Mon dossier est sois disant prioritaire !!!Je suis d une nature très patiente mais là, ce n est vraiment pas sérieux !!!!!!Il suffit juste de me renvoyer le matelas à bonne dimension, tous les éléments demandés ont été fournis !!!Vous avez une image de sérieux. normalement …… je suis extrêmement déçue et très agacée de cette situation qui dure depuis beaucoup trop longtemps!!!C est inadmissible",20 mars 2023,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,"J'ai découvert la marque Mello par une amie qui était très satisfaite de son achat.Après l'achat d'un matelas et surmatelas, je recommande vivement ces produits pour leur qualité et leur confort.",12 décembre 2022,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,"J'ai un matelas extra ferme. J'avais marre d'avoir mal à l'épaule et à la hanche quand je dormais. Des nuits infernales. On m'a conseillé de mettre un surmatelas. J'ai voulu essayer le surmatelas Mello. Quand j'ai vu les avis positifs, je n'ai pas hésité d'en commander un. En 3 jours, j'ai reçu mon surmatelas. Aujourd'hui je peux dire que je dors enfin beaucoup mieux. Fini les nuits blanches et plus de douleurs du tout au réveil. Merci",19 novembre 2022,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,1,Très déçu car lorsque j' ai commandé un surmatelas début décembre on m a dit que je l aurait dans une semaine.fialement au bout de 15 jours rien aucune nouvelles.j ai donc appelé.la on m'a répondu que malheureusement je devais attendre minimum encore un mois.aucune offre commerciale juste me proposer un autre surmatelas plus chère.j ai donc annulé la vente...j ai été rembourse rapidement si je devais dire quelque chose de positif,08 décembre 2022,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,Je suis entièrement satisfait du matelas que j'ai acheté chez vous. La qualité est top et je dors beaucoup mieux depuis que je l'ai.La livraison a été rapide et la communication avec le SAV a été excellente. Toutes mes questions ont été rapidement et efficacement traitées. Je recommande vivement ce matelas et votre entreprise.,19 décembre 2022,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,"Envoyé un mail samedi 11h30 pour un problème d’identifiant, réponse et résolution dans les minutes qui ont suivi. Top réactivité et courtoisie.",11 mars 2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,"Très agréable ! Je l'ai essayé sans drap au début, soyeux au toucher. Facile d'entretien. Mousse fragile quand même car les élastiques l'ont coupé à certains endroits aux angles.Il me semble qu'il émane une certaine chaleur, super pour l'hiver mais cet été ?... A voir !Sinon parfait pour mon dos.Dommage qu'on ne puisse pas acheter juste l'enveloppe moelleuse sans la mousse !",24 octobre 2022,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,"Heureuse, enfin heureuse !Un matelas de qualité, une livraison éclair, odeur agréable du matelas, service client hyper réactif : je voulais savoir combien de temps je devais laisser mon matelas se regongler. J'ai laissé 24h alors que d'autres marques demandent 72h. Mello et son transporteur prennent soin des produits donc ils arrivent enroulés mais pas écrasés comme chez d'autres (chez qui on retrouve aussi la mauvaise odeur et la qualité plus que douteuse...) N'hésitez pas !!!",19 octobre 2022,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,"Le site est très sérieux. Ils répondent toujours au téléphone, vous écoutent et vous conseillent. Le surmatelas duo que j'ai commandé était très agréable. Il offrait un accueil moelleux et un bon maintient. Malheureusement, il a parfaitement convenu à mon mari, mais pas à moi. Il m'a provoqué un horrible mal de dos.Je leur ai téléphoné et j'ai eu un acceuil très professionnel. Le site n'a fait aucun problème pour me reprendre le surmatelas. Je suis en attente du remboursement.",27 octobre 2022,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,"Nice ouuuu, rien à dire, clean, propre, propre et clean, proprclean !",13 mars 2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,1,"Bonjour,J'ai commandé un matelas de 160x200 cependant il manquait 10 cm ! Après avoir du envoyer des photos tout les jours pendant 3 jours. Il ont enfin constaté le défaut de produit. Mais il refuse de me rembourser alors que la commande a été retourné ! Je vous déconseille fortement Le service client est déplorable ! Résultats j'ai perdu mon argent et je n'ai pas de produit !!!!A fuir !",31 octobre 2022,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,"Très bon surmatelas, confort et maintien assurés. Mon dos a vu la différence ! Livraison dans les temps annoncés, bien emballé. Pas d'odeur chimique gênante, comme pour d'autres produits que j'ai pu acheter avant. Je recommande.",07 décembre 2022,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,"Livraison rapide, surmatelas très confortable. Améliore grandement le confort et réduit les maux de dos pendant le sommeil et au réveil.",17 janvier 2023,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,4,J’ai mis une étoile en moins uniquement concernant le suivi de commande que je trouve pas très précise et le suivi avec le transporteur qui est encore moins pratique et s’affiche en anglais…. Retard de livraison (soit disant 72h) et une fois commandé on vous dis que ce n’est plus en stock … et difficile d’avoir quelqu’un au téléphone. MAIS!!! tout à fini par arriver!! et le sur-matelas ainsi que les draps sont juste topissime !et super confortable! à voir dans le temps  !!! Je recommande cette marque à mon entourage et je recommanderai chez eux c’est sur !,01 septembre 2022,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,"La qualité des produits est vraiment top ! Le SAV a été super réactif, la livraison du produit est optimisée et très rapide. Je ne peux que recommander !",17 janvier 2023,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,4,"Surmatelas reçu rapidement et bien emballé. Laissé tout un week end pour retrouver son gonflant. Pas d odeur désagréable pour ma part après les 48h. Accueil confortable,j ai pris le 4cm. Seul bémol pour l instant il est un peu plus petit que mon matelas en 160...environ 4cm mais pas trop gênant. Sinon il tient bien en place. Je recommande pour améliorer un matelas trop ferme.",05 septembre 2022,1,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,2,J'ai acheter un surmatelas mello épaisseur 6 cm taille 140*200. Je me retrouve avec un surmatelas de 135*190.... payer 165 euros. Je les laisser ce faire 72h ensuite j'ai du laver la housse et le laisser aérer car il y avait une odeur forte....Ayant des problèmes de santé je suis déçu. En plus j'ai envoyer un mail sans réponse... je déconseille,11 septembre 2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,"J'ai acheté un surmatelas de 7,5 pour mettre sur mon canapé pour un couchage supplémentaire et j'en suis très contente.Tres confortable.Je recommande vivement",16 janvier 2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,Surmatelas très confortable - impression cocooning. Livraison rapide.,10 mars 2023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,Je recommande cette marque de sur matelas et tous les compléments de lit .Une maison très sérieuse et honnête .Ma commande N 2 il y avait un petit problème pour le sur matelas j ai envoyé une photo l article à été changé tout de suite j ai donné l article avec défaut à une association.Je fais toujours attention d acheter Français et encore une fois je ne suis pas déçue.C est aussi ça faire attention au réchauffement climatique. Mello est une fabrication à recommander . Merci,03 septembre 2022,1,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,"Très satisfaite pour :- la qualité,- le prix,- la disponibilité lors des échanges téléphoniques,- les délais de livraison 🚚Je recommande vivement.",29 novembre 2022,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,4,Commande et livraison impeccable même plutôt que prévue. Le sur -matelas était soigneusement emballé et en parfait état. J'ai du l'aérer pendant 2 jours pour enlever l'odeur un peu chimique. Ça a bien marché. Le sur matelas est très bien sûr notre matelas trop dur. Par contre pour un matelas déja moilleux ce sur-matelas n'est pas bon. Nous le recommandons.,08 août 2022,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,1,Commande passée le 18 janvier et tjs pas reçue .. pas de date de réception de prévue ni réponse a ma demande .. donc non pas satisfaite !,28 février 2023,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,1,"Commande effectuée le 14 juillet et aucune nouvelle 10 jours plus tard. Commande indiquée comme ""non traitée"". C'est inacceptable lorsqu'il est indiqué partout sur le site ""expédié le lendemain de l'achat"". J'ai contacté à plusieurs reprises le service client mais répondre semble être le cadet de leurs soucis. Je pense annuler ma commande d'ici semaine prochaine si pas de nouvelles.",14 juillet 2022,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,"Suite à mes douleurs au dos dès le réveil, j'ai décidé de faire confiance à la marque Mello, en choisissant son surmatelas Duo. Je suis agréablement surpris car je dors beaucoup mieux ! Fini les réveils en pleine nuit et les maux de dos le matin.Je recommande fortement ce surmatelas haut de gamme, j'ai vraiment l'impression de dormir à l'hôtel, c'est extraordinaire. Enfin une marque qui tient ses promesses !",21 juillet 2022,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,Livraison rapide. Colis très bien emballé.Nous avons attendu d'avoir testé le surmatelas sur la durée avant de mettre un avis. Cela fait 15 jours et nous sommes ravis de notre achat. Le surmatelas de 6 cm a réellement amélioré notre qualité de sommeil sur un matelas récent mais que nous trouvions trop ferme.,05 septembre 2022,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,4,"1 .. puis 2 surmatelas achetés après changement de matelas dans une enseigne , qui se sont avérés trop dur à l'usage .. globalement très satisfait depuis 1 an . J'ai juste un petit doute sur la durée dans le temps de la mémoire de forme , une petite impression qu'avec mon gabarit lourd, il s'affaisse un peu. Mais sinon aucun regret sur l'achat. Peut etre un 3eme en vue pour une chambre d'ami ... a voir suivant le prix.",05 juillet 2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,5,"J’ai pris la taille 140/90 pour un canapé-lit 120/90 neuf et trop dur et bien m’en a pris car au final cela dépasse à peine.On ne sent plus du tout la rudesse du canapé.J’ai juste été un peu étonnée que le matelas soit brut et qu’on le recouvre simplement du drap housse qui va avec,je m’attendais à une sorte de housse amovible à fermeture éclair ou non.Et il va falloir que je me trouve un sac pour mettre cette mousse car je ne peut pas la laisser sur le canapé replié.",01 août 2022,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mello-matelas.fr,1,Commande passée le 15 juillet aucune livraison service client inexistant pas de réponse aux mails et.malgre les nombreux appels personne ne répond publicité mensongère aucun délai n est.respecte et personne ne prend la peine de donner des éléments de réponse à fuir!!!!! Réponse reçue aujourd'hui il semblerait que le matelas ait été remis au transporteur ce jour suite à une rupture de stock mais MÉFIANCE car j ai déjà eu cette réponse il y a une semaine donc......,26 juillet 2022,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
